song,genre 
Where would without music You would nowhere wouldnt werent ball One road sharing load show way Can imagine silence Not even pink white noise Well thankfully weve got license fun boys One road sharing load show way The melody lines fascinating The rhythm something divine sends adrenaline racing see moving fine One road sharing load show way One road,heavy metal
Let hear battle cry Calling wind Let see banners fly Before storm begins Let feel spirits soar Destroy enemy Striking evil core For world see This day last forever Deep hearts men Courage victory Remember remember One shot glory crossfire overhead Fate stands Words said One shot glory Driving hard seeing red Destiny calls One night fire One shot glory Fighting dignity life death deal The power majesty Amidst blood steel still hear battle cry The call goes still see banners fly The battles always,heavy metal
layin awake night cant get mind All hear heart beat And voice dark kind Where The fears comin back wish Takin good care want feel though cold Out cold Hear calling Cold Out cold Please rescue know hurt didnt mean hurt much forgive forget Cant take anymore hurt Theres many things regret Where The fears comin back wish Takin good care want feel though cold Shut Out cold Where Hear calling need cold Cant hear heart beat Out cold Please rescue Give chance baby Theres nothing wouldnt make alright Just one chance baby need lovin tonight Where The fears comin back wish Takin good care want feel though cold Shut Out cold Where Hear calling need cold Cant hear heart beat Out cold Please rescue Why dont rescue Cold Shut Out cold Where Hear calling need cold Cant hear heart beat Out cold Please rescue Why dont rescue cold Shut Out cold Where Hear calling need cold Cant hear heart beat Out cold Please rescue,heavy metal
Faster bullet Terrifying scream Enraged full anger Hes half man half machine Rides Metal Monster Breathing smoke fire Closing vengeance soaring high Painkiller This Painkiller Planets devastated Mankinds knees saviour comes skies answer pleas Through boiling clouds thunder Blasting bolts steel Evils going deadly wheels Painkiller This Painkiller Faster lazer bullet Louder atom bomb Chromium plated boiling metal Brighter thousand suns Flying high rapture Stronger free brave Nevermore encaptured Theyve brought back grave With mankind resurrected Forever survive Returns Armageddon skies Painkiller This Painkiller Wings steel Painkiller Deadly wheels Painkiller,heavy metal
You say waste life away live full And would know anyway youre mister dull Why dont get things today You could lose twenty years right away say dont need parental guidance Every day scream turn music low Well keep screaming youll make deaf know You always chew stay late Until threepiece suit comes back date get one thing straight Theres communication tired explanation message getting You went thing Dont remember like lose control Put jacket get old Lets rock roll,heavy metal
Were watching Nowhere hide Obey holy law Repent sins There one God Against holy laws Ill whatever takes Ive met kind Were martyrs burned stake They try dominate Ill thorn side They underestimate The willpower feeding pride Under hand persecution Defy institution Their words crucify Condemning truth seek They cannot justify The pain havoc wreak never conform faith deep core stand reform Ill never kneel With raised fists fire conspire Ill defiant Against alliance They eradicate Break suffocate subjugate hate That breed church interrogates cannot see supplicate Execute ridicule Were freed never conform faith deep core stand reform Ill never kneel Persecute You defy Execute crucify Crucify Persecute You defy Execute crucify Crucify Persecute You defy Execute crucify Crucify Persecute You defy Crucify You survive,heavy metal
When saw face became prisoner eyes And would anything stay You know times When let wonder going You Pulled back earth Dont hear crying Take arms Tell youre trying love lie Love blind And love deceives You came along captured Now prisoner eyes Trapped time cannot leave prisoner eyes day goes Ive given completely Ive locked inside heart And thrown away key Only time tell live without Can live without Can see future Will ever set free Dont hear crying Take arms Tell youre trying love lie Love blind And love decieves You came along captured Now prisoner eyes Trapped time cannot leave prisoner eyes heartache try start Stop heartbreak little time help kill pain,heavy metal
You think youre cool got You think run scene dont believe youd conceive That good enough You think youve got sewn But Ill cut right size The way figure dont exist youd better realize Dont touch Dont get near Dont take fool Make mistake give take good keep hands Private property Hands Keep hands Private property Hands Hands Keep hands number one turn think relate Youd amazed left daze see operate Dont touch Dont get near Dont take fool Make mistake give take good keep hands Private property Hands Keep hands Private property Hands You live fantasy dont even care youre lookin sympathy aint Hands Keep dirty hands keep hands Private property Hands Keep hands Private property Hands Keep hands Private property Hands Keep hands Private property Hands Hands,heavy metal
Youd better run Youd better run Youd better run Devils gun The race The race Now youd better run Devils gun Strange things happen stay The devil catch Anyway Hell seek Hell seek The devil seek Everywhere Lead break And finds Youll soon find The devils fire wont burns From head toe The devils grip wont Let,heavy metal
Raise sights city lights calling Were hot tonight time right theres nitro air street well meet warning beat wont retreat beware Thousands cars million guitars Screaming power air Weve found place decibels race This army rock ram ram Straight heart town Ram ram Razing place ground Ram Bodies revvin leather heaven wonder Lights dimmin heads swimmin thunder hits stage Hell breaks loose turn juice get stronger metal maniacs begin rave Thousands cars million guitars Screaming power air Weve found place decibels race This army rock ram ram Straight heart town Ram ram Razing place ground Ram Shout together Shout join one one Thousands cars million guitars Screaming power air Weve found place decibels race This army rock ram ram Straight heart town Ram ram Razing place ground Ram,heavy metal
Pounding world like battering ram Forging furnace final grand slam Chopping away source soon course done Leaving trail destruction thats second none Hammering anvils straining muscle might Shattering blows crashing browbeating fright Fast devastating desolating curse Blasting cannons truth man earth Wielding axe comes one culmination Thats always seemed certain bring curtain greed Sifting good bad age rage dogs must fall free Now grate vandals trampled sampled Till place conditioned brought forth demolition war The slipping sliding corrosive subsiding That withered waned till world seemed drained fills bay Pounding world like battering ram Forging furnace final grand slam Chopping away source soon course done Leaving trail destruction thats second none Second none,heavy metal
made Spike nine oclock Saturday All eyes hit walked bar The spikey leather guys foolin denim dudes couple cards played rough stuff New York Fire Island cased joint straining scenes moseyed counter tender came agrinnin snapped smile face snarled Give bourbon The mirror wall collecting reflecting All heavy bodies ducking stealing eager action The scene screwed saw contact Then saw knew much foolin around Statues alive seconds hours Sex like hurricane grabs shatters barely holding fine body symphony guess dream pictures colors The true free expression demand human rights right came light immortal going loss going loss going loss going loss Nightmare bunch goddamn rotten steaming raw Deal,heavy metal
When far away And cant get Wherever roam Keeps bringing back Holding hope Theres need fear Wherever roam This piece home Keeps telling near lift heart Cause brave always come While apart raise red white blue When stand alone Without side think That stand fills pride Reaching Across mountains sea sky think That stand And hope never die Now coming home coming home And roam This piece home Has brought back,heavy metal
Redeemer Soul Time settle score Hes loaded feel remorse Steadfast strong thats sure The deal life takes course giving They dont understand They get give meet demands Count coming way Hes last obey Watch seizing day Redeemer redeemer souls Theres holding back The ransom announces deeds Hes cutting slack Just taking ever needs Diamonds eyes begins two wheeler hell wind Now hes setting tune They know stare soon Vengeance comes high noon Redeemer souls skyline The stranger draws near Feel heat hes shaking fear Countdown coming way Hes last obey Watch seizing day Redeemer souls,heavy metal
Shooting stars Cruise speed light Glowin god Mars Body burning bright Well ridin ridin wind Yes ridin ridin wind Tearing life Million miles hour Blinding sight Surging rush power Well ridin ridin wind Yes ridin ridin wind Ridin wind Ridin wind Ridin wind Ridin wind Thunderbolt hell Shattering aloud Screamin demons yell Bursting clouds Well ridin ridin wind Yes ridin ridin wind,heavy metal
When day like ease mind jucin system With beat heavy kind smack bottle open crank hifi high ina seventh heaven Ooh touch sky love love And cant stop talking bout rock forever Its got movin cant explain Its like brilliant sunshine After standing pouring rain skin begins tingle Ooh right back Its really got fevered Pounding senses flat love love And cant stop talking bout rock forever Rock rock rock forever Rock rock rock forever Rock rock rock forever Rock rock rock forever cant stop talkin rock Now get right boys get blue days Heres Switch lifeline And feel rushing Before know blue days Are better left behind juicin system With beat heavy kind love love And cant stop talking bout rock forever Rock forever gonna rock forever,heavy metal
Hey listen dont let get mind Fill brain orders thats right Theyre playing game draws closer Till youre living world thats ruled fear Always takin baby thats What theyre givin maybe phase Told youre never gonna win race Same old tomorrow kicked face screaming vengeance The world manacled place Screaming screaming vengeance The world defiled disgrace Tie blindfold around head Spin round torture dread And youre pushed shoved every corner Then lead final slaughter sweat running neck All praying fors stop body breakin heart pumping gonna soon explode Got fight horror mental load screaming vengeance The world manacled place Screaming screaming vengeance The world defiled disgrace wait bide time Rip straight jacket gotta break line Everyone wins great escape Leaves thousand suffer wake dont talk thats alright Tables turned theres revenge sight takes forever babe tell wait Send screaming back hells gate screaming vengeance The world manacled place Screaming screaming vengeance The world defiled disgrace,heavy metal
You look left Look right But live danger tonight When enemy comes Never heard Hell blow mind say word Blinding lights flashing colors Sleepless nights man power Cant keep control Some heads gonna roll Some heads gonna roll Some heads gonna roll Some heads gonna roll The powermad freaks Ruling earth Will show little think youre worth With animal lust theyll Devour life And slice word bits like knife One last day burning hell fire Youre blown away man power Cant keep control Some heads gonna roll Some heads gonna roll Some heads gonna roll Some heads gonna roll Know like When youre taken granted There goes life Its underhanded man power Cant keep control Some heads gonna roll Some heads gonna roll Some heads gonna roll Some heads gonna roll,heavy metal
Wildeyed tight fisted fused bone stand contemplating reacting alone Impaled betrayal The tourniquet turns Societys creation Poleaxed burnt Long ago man king heart clean hes stained class Time slashed untouched thing hes stained class king Transfixed deliverance Faithless continuum abyss Fierce conviction absolute belief spit apathy seducer deceit Long ago man king heart clean hes stained class Time slashed untouched thing hes stained class king Lethal deadly hung drawn quartered slaughtered faltered altered world But smashed hopes Utopian dreams Whipping stripping peeling flesh relentless senseless His lust snapped like vipers whose fangs sank deep infest decay core Impaled betrayal tourniquet turns Societys creation poleaxed burnt Long ago man king heart clean hes stained class Time slashed untouched thing hes stained class king Stained class king,heavy metal
Catch play eye eye Dont let chances pass Always someone back Biding time attack Check decoys stay sharp edged Doublecrossers get head Carpetbaggers bluff strike Kiss Judas spider like Waiting like jackals sneak trick Wolves sheeps clothing slow death consoling Lurking shadows pounce least expected When come theyll gone right Tricksters jilters play game Sleightofhanders Masquerader lair Wants tangle hair,heavy metal
Holy father drink fire water Preaching peace war Politicians making brave decisions Always got self interest heart drop ocean Maybe thats true notion You integrate friendly intrusion wont get fooled come conclusion Subterfuge deludes views Were confused still choose disagree Subterfuge consumes defiantly refuse bow conformity Evil mothers hiding covers Always near sight Hey big brother watch recover Cause well never give fight And say Give name give power Watch gather strength hour You think blind weak decision But see peripheral vision Subterfuge deludes views Were confused still choose disagree Subterfuge consumes defiantly refuse bow conformity Somebody wins somebody lose Some call subterfuge Somebody wins somebody lose They fall subterfuge Subterfuge deludes views Were confused still choose disagree Subterfuge consumes defiantly refuse bow conformity Somebody wins somebody lose Some call subterfuge Somebody wins somebody lose They fall subterfuge,heavy metal
You got leave seat gotta get upon feet Youre gonna move rhythm till never stop got power got music bet use Were gonna take rockbottom gonna take top Put hands voices heard And together take world Put hands voices heard And together take world Move little nearer know gotta follow leaders need like need sure Were gonna drive gonna ride gonna get right inside And wanna keep going shout Put hands voices heard And together take world Put hands voices heard And together take world Sing song well listen Sing song spotlights Put hands voices heard And together take world Put hands voices heard And together take world Put hands voices heard And together take world Put hands voices heard And together take world,heavy metal
Youre surprise Youre shock London town streets When theres darkness fog When least expect And turn back Ill attack smile sneaking Through shadows wall laugh creeping But wont hear All hear warning Never turn back ripper Youll soon shake fear Never knowing near sly shameless Nocturnal nameless Except The Ripper like Jack The Knife Any back alley street well probably meet Underneath gas lamp Where airs cold damp nasty surprise devil disguise footstep night scream fright All hear warning Never turn back ripper ripper ripper,heavy metal
Along deserted avenues Steam begins rise The figures primed ready Prepared quick surprise Hes watchin sign His life line Dogs whine alleys Smoke wind From deep inside empty shell cathedral bell begins toll storm begins grow Amidst upturned burnedout cars The challengers await And fists clutch iron bars With seal fate Across chest scabbards rest The rows throwing knives Whose razor points challenged tests Have finished many lives Now facing one another The standoff eats time Then silence falls bell ceases chime Upon sign challengers With shrieks cries rush forth The knives fly like bullets Upon deadly course Screams pain agony Rent silent air Amidst dying bodies Blood runs everywhere The figure stands expressionless Impassive alone Unmoved victory And seeds death hes sown Sworn avenge Condemn Hell Tempt blade All fear Sentinel,heavy metal
Lay beside Tell theyve done Speak words wanna hear make demons run The door locked But open youre true understand Then understand Lay beside Under wicked sky The black day Dark night share paralyze The door cracks open But theres sun shining Black heart scarring darker still But theres sun shining theres sun shining theres sun shining What Ive felt What Ive known Turn pages Turn stone Behind door Should open Yeah What Ive felt What Ive known Sick tired stand alone Could cause one waits unforgiven Come lay beside This wont hurt swear She loves She loves still But shell never love She lay beside But shell gone Black heart scarring darker still Yes shell gone Yes shell gone Dead sure shell What Ive felt What Ive known Turn pages Turn stone Behind door Should open Yeah What Ive felt What Ive known Sick tired stand alone Could cause one waits unforgiven Lay beside Tell Ive done The door closed eyes But see sun Now see sun Yes see What Ive felt What Ive known Turn pages Turn stone Behind door Should open Yeah What Ive felt What Ive known sick tired stand alone Could cause one waits The one waits What Ive felt What Ive known Turn pages Turn stone Behind door Should open dub thee unforgiven Ive felt Ive known take key And bury Because youre unforgiven Never free Never cause youre unforgiven,heavy metal
Red light green light coming home tonight Burning freeway Out control Red light dead lines streak town town much need touch Ive away long Out upon thunder road Driving back belong Ive enough Dreams wait coming home Spotlights wild nights know wrong right Places faces All look Hot wired tired Living song song The madness badness Its game Watch sunrise From coast coast Thats need loving Thats need Cant explain something blood Wouldnt change even could,heavy metal
You wont hear But youll feel Without warning somethings dawning listen Then within senses Youll know youre defenseless How heart beats run cover You cant retreat spy like Then race together ride forever Wrapped horsepower driving fury Changing gear pull tighter turbo lover Tell theres turbo lover Better run cover hold closer shift overdrive And everything goes rushing every nerve alive move fast seems though weve taken sky Love machines harmony hear engines cry turbo lover Tell theres turbo lover Better run cover charging place many seek perfect synchronicity many speak feel close heaven roaring heavy load And sheer abandonment shatter explode turbo lover Tell theres turbo lover Better run cover turbo lover Tell theres turbo lover Better run cover,heavy metal
Why wait long Before come life Seems though forever side till think feel way You know make dreams come true youll turn light Let see shining night When far away Ill hold memories clear choice would stay let hear voice think feel way You know make dreams come true youll turn light Let see shining night,heavy metal
Change change rearrangin Lookin around situation back see youre doin The way youre takin life youre goin rack ruin turning circles stay away Weve got somethin wrong say Slow see headin The way things goin Your life aint pleasin Had share Dont spend time dont spend time Rushin around turning circles stay away Weve got somethin wrong say Uhuh uhuh Uhuh uhuh turning circles stay away Weve got somethin wrong say Uhuh uhuh Uhuh uhuh,heavy metal
Behold tis commander Whose grip controls Resist surrender Ill compassion call Capture humanity Conqueror Hideous destructor Every man shall fall Your lives held within fingers snap cower fear You spineless things belly slither end world follow near Capture humanity Conqueror Hideous destructor Every man shall fall Mourn oppressed fear Chained shackled bound Freedom choked dread live Since Tyrant enthroned listen sympathy Whilst ruler land Withdraw feeble aches moans suffer smite hand Capture humanity Conqueror Hideous destructor Every man shall fall Mourn oppressed fear Chained shackled bound Freedom choked dread live Since Tyrant enthroned legions faithful unto death Ill summon court And perish Shall scream sought Capture humanity Conqueror Hideous destructor Every man shall fall,heavy metal
Whiskey woman dont know drivin insane The liquor give stems live gets right brain Dont know youre driving insane Youre tryin find way life Youre tryin get new direction Another woman got man She wont find new connection Takes another drink two Things look better shes Takes another look around youre goin anywhere Youve realized youre gettin old one seems care Youre tryin find way Youre tryin find new Another womans got man But wont find new Takes another drink two Things look better shes You bin foolin hot guy want know Get get know really blew Ive enough Ive enough good God pluck Once wonderful Once fine Once beautiful Once mine She mine Now change come body She doesnt see anymore Now change come body She doesnt see anymore Changes changes changes changes Victim changes,heavy metal
come glory prayers suffice evil foe Black wings storm gathering And time say know power heresy way Gods war Heed warning Gods war They coming man quell suffering The hell grief brings Our life almost theres nothing feel pain everywhere comes roars Gods war Judge jury Gods war Pain fury must hold threat From panic yet There come time When well saved Our resilient heart confound defeat yeah Out purgatory Unto victory shall overcome The war staged Through unyielding power darkest hour They retreat Gods war Devastation Gods war End creation,heavy metal
Say want rip Paint town red Wanna hot spots Get head You drive crazy know game You done Youll You say yes say bloods fire grit teeth Youre nothin teaser Gimme relief lookin bottle Sinkin floor gotta white knuckles Cant take anymore You say yes say What treat What,heavy metal
One life gonna live takin said Ill never get enough Stand tall young kind proud top long musics loud think Ill sit around world goes Youre thinkin like fool cause case die Out fortune waiting think Ill let youre mad Youve got another thing comin Youve got another thing comin Thats right heres talking ends Well listen night therell action spent Drive hard callin shots got ace card comin rocks think Ill sit around chip away brain Listen aint foolin youd better think Out fortune waiting think Ill let youre mad Youve got another thing comin Youve got another thing comin Youve got another thing comin world livin share sorrow Answer dont give aim new tomorrow hot time take rest yeah Act tough aint room second best Real strong got security Hey big smash goin infinity yeah think Ill sit around world goes Youre thinkin like fool cause case die Out fortune waiting think Ill let youre mad Youve got another thing comin Youve got another thing comin Youve got another thing comin Youve got another thing comin Youve got another thing ahh Comin think Ill sit around chip away brain Listen aint foolin youd better think Out fortune waiting think Ill let youre mad Youve got another thing comin Youve got another thing comin Youve got another thing comin Youve got another thing comin Youve got another thing ahh Comin Youve got another thing comin Youve got another thing comin Youve got another thing comin Youve got another thing comin Youve got another thing comin Youve got another thing comin Youve got another thing comin Youve got another thing comin Youve got another thing comin,heavy metal
Riding alley rain lights show way How could ever home Through darkness You could see giant shadow house evil ruled night And shadows gate seemed alive Yeah shadows gate Alive Everything inside left untouched Except rats got And dust time showed mark Armed candlelight open eyes Through dark fought way Til every room lit againAgain And house began breathe seemed alive Yeah house began breathe Alive candlelight began fade And Jonathan said Lets bed The fireplace ceased burnBurn Both fast asleep dawn Dreaming dreaming And know shadow Yeah shadow wall really came alive Yeah shadow wall Sunrise,heavy metal
Abigail know Youre control brain Abigail And know Youre one thats speaking Abigail Miriam You hear alive inside Your Wife Miriams dead head Abigail dont You think know Youve done Abigail Ill get priest know How get soul back Jonathan Miriam Our time Remember stairs way Abigail nothing give Abigail Jonathan agreeYes alive inside Your Wife Miriams dead head soon Ill free,heavy metal
Today Mother return house And things Ive done Ive done make feel home part act She stay long keep pact Theres someone ringing front door bell see Mother Standing man wanna send hell Mother King see came along You dont understand Its part deal Theres way let inside You see AMON belongs THEM Doctor You ahead talk boy dear You better bring along Something might wrong inside Come Mother let show You house Come Mother theres lot discuss Mother King please let You dont understand Its part deal Thers way let inside You see AMON belongs THEM Now let tell You Ive seen house lately Ive seen Your daughter Coming going dark near You must never ever tell anyone Ive told hear THEM singing Hey Mother whats feel needle piercing skin And falling Yes falling,heavy metal
way long And walk halls night see inmates hiding eyes This mentally ill For lost seen sickness mankind And walk halls night see inmates hiding eyes This mentally ill For lost Black Hill Sanitarium Theyre driving crazy Black Hill Sanitarium Theyre driving crazy Gotta get Gotta erase fear Gotta get silent tears Gotta get silent tears Black Hill Sanitarium Theyre driving crazy going deep black mind Ive enough Therapy little rooms lying cocoon Nothing could end soon lying God hate men white men white sticking needles mind And walk halls night see inmates hiding eyes This mentally ill For lost Black Hill Sanitarium Theyre driving crazy Black Hill Sanitarium Theyre driving crazy Gotta get Gotta erase fear Gotta get silent tears,heavy metal
Sitting cellar watching others yesterday needles skin They turned last remains puppet thing Blood walk blood see Blood walk blood see cannot move Yet feelings know strange Blood walk blood see Blood walk blood shelfeternal eyes never sleep take lookand dark see victoria Solo andy There mistake beloved Sitting shelf alone dead Solo mike Theres light outside door Mommy daddy back lets play Hello childrenin blood teach They take Victoria shelf They sit floor front Blood walk blood see Blood walk blood There strings attached heads There strings arms legs The puppet masters hands keep straight Pressing needle feel sting emerencia Injecting blood usits hot think see move Theres tingle skin cant believethat There mistake beloved missed Its like horror show without word know communicate eyes deep inside wonder Why minds eyes move without strings Theyre alivethats enough today put away,heavy metal
Tea time Monday night waiting passing time Then hallway saw Mother nightgown Swaying stairs stairs seemed unreal knew Grandma sent THEM invisible friends little later middle tea came close ecstasy THEY telling tales beyond Grandma rose She opened door Missy Seeing Mother Grandmothers chair went tears Missy screaming What You done done crying louder better get rid Shes young anyway Grandma spoke Bye bye Missy gone forever The beautiful fireplace kitchen saw Missy struggling Grandma wrinkled hands let Please Grandma Please Aagh Grandma Youre hurting Dont touch Ill break Ive got tea pot Ill anyway saw liquid spreading bloody tea floor Now heard THEIR voices kind demon growls DIE SHE BROKE AMON AMON DIE THEY dropped THEIR tea cups Grandma stood still forced invisible hands Missy went stairs waved goodbye Missy sobbing away Will ever see Bye bye Missy dont afraid,heavy metal
Down dark armed candle soul Cryptic messages written floor Rats nibbling feet send one nevermore Too much darkness spiders eyes Webs hanging thighs fatter ones must die see shadows walking straight tall dont know move dancing walls Presence fear presence near wonder could powerful beyond dark Human bones little chambers along narrow halls Catacomb death life Catacomb die see light push bones aside Down dark another chamber chamber glow Could doorway another world darkness playing tricks little mind The virgin Mary standing tall full size figure carved wood wall Her face peeling years gone statue looking break face see another one instead The mummys face appears bandages fall Dried face hate upon gaze How grotesque mummy wears crown thorns From empty sockets eyes entity light pouring towards And sound Jesus Christwhat done running life running night But hard breathe stench much much Satan help help God Help anyone anyone hears cry fear Cold winds far beyond dark Chasing catacomb breathing neck Human bones little chambers along narrow halls Catacomb death life Catacomb die know die,heavy metal
Welcome Friend Name Charon Please Take Hand Know The Secret Land Dont Afraid Faceless But Dont Fear Now Ill Take You Safe Across The River Styx Waste Time Soon The Night Will Break Away That Boy Can Wait Theres Only Room For One Dont AfraidOh Faceless But Dont Fear Now Ill Take You Safe Across The River Styx Your Death Must Leave Now Boat Waiting The Other Shore The Land The Dead Dont Afraid Faceless But Dont Fear Now Ill Take You Safe Across The River Styx,heavy metal
Come told newborn King see Our finest gifts bring lay KingOh come Its Christmas never Its Christmas know Theres sadness soul Its Christmas againItll never And snow falling sky All want cry got get away gotta get away tomorrow gone tomorrow Ill see sun But tonightI amThe Little Drummer boy TonightI amthe one destroy The secrets never told lost souls There sad things Darkness There sad things around Its Christmas never Its Christmas know Theres sadness soul Its Christmas Itll never Come told newborn King see Our finest gifts bring lay King Now falling face drum breaking stage God big disgrace Its Christmas never Its Christmas know Theres sadness soul,heavy metal
Away Egypt valley kings Where mummified Pharaohs Pretend dead sleep Dont touch never ever steal Unless youre kill youll hit curse Pharaohs Yes youll hit curse Now youre breakin seals And disturbing peace Then youre startin curse Bringin evil disease Dont touch never ever steal Unless youre kill youll hit curse Pharaohs Yes youll hit curse The curse Pharaohs deadly destroying future Takin shady Dont touch never ever steal Unless youre kill youll hit curse Pharaohs Yes youll hit curse,heavy metal
The morning slowly came life end Then wind would change one left The angelic wolf stayed without word said Follow follow wolf And followed wolf wooded mountain side Close top suddenly stopped Sun East man beast Just two silhouettes landscape never forget Like dark decaying teeth saw village beneath distant roads leading away Nobody streets decay must follow wolf must follow till end The end The Wolf turned around facing higher ground And The House God awe looked time stopped Follow never seen church like This Place terrible inscribed door Like dark decaying teeth saw church within distant thoughts inviting sin Nobody church decay Shrouded gloomy light final night wonder God ever turn away fear turn away fear,heavy metal
gathered tonight lay rest Abigail LaFey know first born dead The Day July Abigail must nailed coffin silver spikes arm hand knee let last drawn mouth may never rise cause evil Who first OBrian Black Horsemen,heavy metal
Stay Away Mollys Soul Keeps Returning Every Night The Attic Shrine Never Alone Living Dolls Out Nowhere Crying Out Mommy Why The House Forver Haunted Nothing You Can Molly Living There With Her Dolls And They Are ALiveWait And See Stay Away Mrs Jane Mollys Mother Slowly WentInsane The House Forver Haunted Nothing You Can Molly Living There With Her Dolls And They Are AliveWait And See MommyMommy Ill Destroy You,heavy metal
Help help anybody help Help help mind lying ground dont know dont know still alive see sun sun another day slowly going mad emptiness see sun sun another day Help help anybody help Help help mind lying ground mirrors walls crosses standing tall see misery take another hold hanging memory hanging The wine turning sour longing final hour Never free cursed eternity hanging memory hanging God Satan whoever Youre hiding shadows You cursed Devils mark hanging memory hanging The wine turning sour longing final hour Never free cursed eternity hanging memory hanging Help help slowly going mad Help help emptiness smash mirrors mirrors wall smash crush soul Help blood bleeding Help bleeding bad bleeding floor Help help cant take anymore,heavy metal
Madeleine running away Afraid shame shes crying help clean one cared one ever Her feelings shared wants break spell shes going Into convent smile face Into darkness hide sins Wondering could wrong place Welcome Sister Your chaplain Down Your knees pray You please This convent Your master Kiss cross dearest Sister Name Madeleine running away father David said communion You must undressed Why Into convent smile face Into darkness hide sins Wondering could wrong place Come along Sister Madeleine Unfold Your wildest dreams time join sing Let feast begin That night awoke find The Eye stone cold floor Why She never ever would knoe But put Next day father David passed away communion time Why never ever would know But looked The Eye The eye necklace lacking toll Inside convent soul rejoice,heavy metal
night Its hot tonight Look shadows dont see Minute minute theyre born around need little light darkness eyes cant see And got feeling someones watching Its hot tonight Listen darkness hear breathe feel around need little light darkness eyes cant see And got feeling someones watching anybody Hiding shadows anybody Hiding looking dark Help Help hear Help There Help anybody Help must head Help Cause Magic cat anybody Hiding shadows anybody Hiding looking dark anybody anybody Its hot tonight Listen darkness hear breathe feel around need little light anybody Help Help,heavy metal
midnight hour theyre gonna flick switch Down Hall beyond iron door theyre gonna end life see Hell isnt must tell doesnt matter tell weird know exactly youre gonna killer gonna get deserve killer Theyre gonna fry every nerve soul sell pain hell fear dying never afraid see hell isnt must Gazing iron door time slipping away Whats really driving insane final hour killer gonna get deserve killer Theyre gonna fry every nerve Ive got less hour kill looking back life Ive live What waste mess never born hear coming hall know theyre coming dont need silly Priest get show killer gonna get deserve killer Theyre gonna fry every nerve Its time,heavy metal
Yesterday spent hour full hour therapy favourite Doctor Landau God hate breath asked questions That kind fool deserves lie gave answers The kind answers Doctor like Yes gave bunch lies told nightmares Were dead gone These days sleep like baby And never ever THEM asked questions That kind fool deserves lie gave answers The kind answers Doctors like The Doctor looked eyes Landau trace insanity Maybe time right visit family thinking Your Mother What little patient say taken stethoscope And forced throat Mother stake behaved That night cleaned entire house For everything memories dust tea stupid even took axe away The sun time bed tired cant wait,heavy metal
Friday night Four shadows heading dark Four shadows heading past Four shadows heading graves wooded maze Four shadows looking place without trace Midnight theyre midnight The old burial ground part estate Hidden heavy trees Jean Noir sleeps The shadows move Theyre feed dead shadows move Cause life death patient see Cause life death patient see must never end never end Midnight theyre midnight Doctor Croix hes voodoo sorcerer Madame Sarita shes got snake And Lula Chevalier shes girl one ever sees Salem servant belongs estate The shadows move Theyre feed dead shadows move The Lafayettes unaware butler Salem Voodoo life Voodoo cuts deep like knife The shadows move Theyre feed dead shadows move Cause life death patient see Cause life death patient see must never endnever end Midnight theyre midnight Midnight life death,heavy metal
Time never ever standing still Except Never Ending Hill From see Devil Lake The velvet sunset never late Never Ending Hill live The Old Oak Tree standing still Can hear birds singing tree Can hear wind shaking leaves Whoa Take look sky Golden clouds moving right eyes Black Cat Magic lake Chasing butterflies cant get away Now sun slowly going hear Devil Lake quiet Magic Magic come home Say goodbye butterfly cause nighttime coming way Time never ever standing still Except Never Ending Hill From see Devil Lake The velvet sunset never late Whoa Take look sky Golden clouds moving right eyes Black Cat Magic lake Chasing butterflies cant get away Darkness coming Sun drowning Drowning Devil Lake Magic come Light fading yeah getting late Take look sky Golden clouds moving right eyes Black Cat Magic lake Chasing butterflies cant get away,heavy metal
Monday morning The sun risen trees The birds singing like dream What perfect morning itcould Salems kitchen thats sin Eggs three little tea Mixed graveyard dirt yesterday Anybody cating Salems carte today Should taken ill waste away You used beautiful youre gonna die You used beautiful youre gonna die Die gonna die Die die gonna die die die Salems walking stairs second floor Silver tray handknocking door You used beautiful youre gonna die You used beautiful youre gonna die Die youare gonna die Die die youare gonna die diedie fever sick Hell Davids got snake biteand well Salem thinks One two Madame hes got flu One two Madame hes got flu The problem Sarahs morning sick That pregnant woman always something wrong You used beautiful youre gonna die You used beautiful youre gonna die DieSarah die Sarah die Die dieSarah die Sarah die,heavy metal
Monday night Tuesday morning master bedroom Salems standing dark Watching Sarahs sleeping body Someone bed Twisting turning fever Savid even see invisible one bring open hand Goofer Dust falling Its Sarahs hand You almost see dead enter Sarahs head Then deep stomach wonder baby feels Violently shes sitting Screams pain know shes hurting see white eyes Sarah speaks unknown tongue Then spits little blood Time come must gone comes Grandpa thought moving But dead Sarahs head take early grave Salem gone back sleep dear Its another nightmare Those God damn voodoo drums stay tonight keep open eye sleep Sarah sleep Sarah sleep Sarah sleep,heavy metal
family couldnt wait seen coming What nice CONSPIRACY nice surprise But late six feet Its hard breath family put coffin made glass see glory see misery Theyre standing around grave Six feet coffin made glass Six feet Its hard breath Six feet coffin made glass Six feet Its hard breath hands turning blue While nails turning Red Looking faces greed sweating cold white fear Sinister smiles upon lips One waving goodbye six feet Its hard breath lovely sister laughing cannot hear see Now kicking soil face swear return haunt Six feet coffin made glass Six feet Its hard breath hands turning blue While nails turning Red,heavy metal
